id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iPeriod 1,,51265,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 1,0%,51402,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 1,,52045,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,1-Apr,13.69%,52162,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,1-Apr,,52501,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iPeriod 1,6 months,52502,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iPeriod 1,,53061,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 1,0%,53151,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 1,,53510,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 2,5%,53978,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 2,,54530,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 3,5%,54643,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 3,,55179,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 4,0%,55179,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 4,,55828,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 3,5%,55829,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 3,,55952,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iPeriod 3,12 months,55953,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iPeriod 3,,56079,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 2,5%,56200,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 2,,56403,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 1,0%,56404,OptionB-Polaris
